expgender,exprace,separatedornot_nobarriers,separatedornot_other,separatedornot_separaterooms,age,sunkgroup,sunkDV,gainlossgroup,gainlossDV,anch1group,anch2group,anch3group,anch4group,anchoring1,anchoring2,anchoring3,anchoring4,Ranchori,RAN001,RAN002,RAN003,Ranch1,Ranch2,Ranch3,Ranch4,gambfalgroup,gambfalDV,scalesgroup,scalesreca,scalesrecb,scales,reciprocitygroup,reciprocityother,reciprocityus,allowedforbiddenGroup,allowedforbidden,quotearec,quotebrec,quoteGroup,quote,totalflagestimations,totalnoflagtimeestimations,flagfilter,flagdv,flagGroup,Sysjust,MoneyGroup,moneyfilter,ContactGroup,Imagineddv,IATfilter,partgender,IATexpart,IATexpmath,IATexp.overall,totexpmissed,IATEXPfilter,allowedforbiddena,allowedforbiddenb,anchoring1a,anchoring1b,anchoring2a,anchoring2b,anchoring3a,anchoring3b,anchoring4a,anchoring4b,artwarm,citizenship,d_donotuse,diseaseframinga,diseaseframingb,ethnicity_X1,ethnicity_X2,ethnicity_X3,flagsupplement1,flagsupplement2,flagsupplement3,flagtimeestimate1_Afternoon,flagtimeestimate1_Evening,flagtimeestimate1_Morning,flagtimeestimate2_Afternoon,flagtimeestimate2_Evening,flagtimeestimate2_Morning,flagtimeestimate3_Afternoon,flagtimeestimate3_Evening,flagtimeestimate3_Morning,flagtimeestimate4_Afternoon,flagtimeestimate4_Evening,flagtimeestimate4_Morning,gamblerfallacya,gamblerfallacyb,imaginedexplicit1,imaginedexplicit2,imaginedexplicit3,imaginedexplicit4,major,mathwarm,moneyagea,moneyageb,moneygendera,moneygenderb,nativelang,noflagtimeestimate1_Afternoon,noflagtimeestimate1_Evening,noflagtimeestimate1_Morning,noflagtimeestimate2_Afternoon,noflagtimeestimate2_Evening,noflagtimeestimate2_Morning,noflagtimeestimate3_Afternoon,noflagtimeestimate3_Evening,noflagtimeestimate3_Morning,noflagtimeestimate4_Afternoon,noflagtimeestimate4_Evening,noflagtimeestimate4_Morning,omdimc3,omdimc3rt,omdimc3trt,politicalid,quotea,quoteb,race,reciprocityothera,reciprocityotherb,reciprocityusa,reciprocityusb,scalesa,scalesb,sex,sunkcosta,sunkcostb,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,us_or_international,lab_or_online,order,iat_exclude
1,6,0,0,0,19,0,8,1,1,1,0,1,0,4349.59,2200000,24606,10000,4018.5,3024,2597.5,2855.5,4018.5,3024,2597.5,2855.5,1,1.414213562,0,0,0,1,0,0,1,0,0,6,9,0,9,8,8,1,3.125,1,5.125,1,0,0,7,1,1,6.333333333,3.833333333,5.25,0,1,0,1,3000,4349.59,2200000,3000000,7000,24606,667,30000,69,15,0.53326942,0,1,1,0,0,9,3,7,1,0,0,0,0,1,1,0,0,0,1,0,1.414213562,1.732050808,7,7,7,7,2,60,21,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,51165,51194,5,4,1,14,1,1,1,1,1,1,1,9,8,1,5,6,5,5,5,7,7,1,1,2,0
1,6,0,0,0,19,1,9,0,0,0,1,1,0,1864.11,700000,42650.4,150,325,1516.5,5060.5,320.5,325,1516.5,5060.5,320.5,1,4.242640687,0,0,0,1,1,1,0,1,1,6,4,0,4,8,8,1,3,0,5.25,1,0,0,7.75,0,0,6,4.5,4.75,0,0,0,1,1864.11,4000,600000,700000,7000,42650.4,150,30000,78,15,0.004156012,0,1,0,1,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4.242640687,1.732050808,7,8,7,9,2,41,21,19,1,1,2,0,0,1,1,0,0,0,1,0,1,0,0,1,28871,28892,2,4,6,4,0,1,0,1,1,1,0,9,8,5,5,5,6,5,5,6,5,1,1,1,1
1,6,0,0,0,20,0,9,1,1,0,0,0,1,2149.9402,350000,2581.9896,35000,796,777.5,345,4662.5,796,777.5,345,4662.5,1,12.56980509,0,0,0,1,0,0,1,1,1,8,5,1,8,8,10,1,1.875,0,5,1,0,1,6.75,1,1,7,5.166666667,4.916666667,0,1,0,1,2149.9402,4000,350000,3000000,2581.9896,36825,667,35000,100,15,-0.287324092,0,1,0,1,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,12.56980509,1.732050808,6,5,9,7,2,68,21,20,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,1,36528,36550,1,2,5,14,1,1,1,1,4,1,1,9,9,3,6,6,5,6,5,6,3,1,1,1,0
1,6,0,0,0,20,0,9,1,0,1,0,1,0,5592.33,500000,39369.6,300,5184.5,1215,4417.5,868.5,5184.5,1215,4417.5,868.5,1,1.414213562,1,0,0,1,0,0,1,1,0,5,5,1,5,8,8,1,2.75,1,4.5,0,0,0,4.25,1,0,6.833333333,5.833333333,4.5,0,1,0,0,3000,5592.33,500000,3000000,7000,39369.6,300,30000,80,15,-0.147070637,1,1,0,0,1,5,7,7,1,0,0,0,1,0,0,0,1,1,0,0,1.414213562,1.732050808,5,1,6,5,2,91,20,21,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,37686,37714,1,5,5,12,1,1,1,1,2,1,0,9,9,5,2,4,7,5,7,3,3,1,1,1,0
1,6,0,0,0,20,1,9,1,1,0,1,1,1,1677.699,4550000,29199.12,30000,157.5,5086.5,3348.5,4287.5,157.5,5086.5,3348.5,4287.5,1,14.69693846,0,0,0,1,0,0,1,1,0,6,7,0,7,8,8,1,2.25,1,5.375,0,0,0,7.25,1,0,7,6,4.5,0,1,0,0,1677.699,4000,600000,4550000,7000,29199.12,667,30000,90,45,0.382757066,0,1,0,1,0,8,3,3,0,0,1,1,0,0,1,0,0,0,1,0,14.69693846,1.732050808,7,6,7,9,2,83,20,21,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,30929,30951,3,4,3,12,1,1,1,1,2,1,0,9,8,5,6,6,6,5,5,6,4,1,1,2,0
1,6,0,0,0,19,0,8,0,0,0,1,0,1,3000,3500000,13123.2,2000,2163.5,4188.5,2015,2053,2163.5,4188.5,2015,2053,1,10,0,0,0,1,1,1,1,1,1,7,5,1,7,7,8,1,3.25,1,3.5,0,0,0,4,1,1,6.333333333,6.5,3.916666667,0,1,0,1,3000,4000,600000,3500000,13123.2,36825,667,2000,82,15,0.180408212,0,1,0,0,1,8,4,4,1,0,0,0,0,1,0,0,1,0,1,0,10,1.732050808,3,3,4,6,2,80,19,21,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,47574,47593,4,3,5,4,0,1,1,1,1,1,1,9,8,2,4,3,3,3,6,3,4,1,1,2,0
1,6,0,0,0,20,0,9,0,0,0,1,0,0,3000,4000000,26246.4,10000,2163.5,4604.5,2804,2855.5,2163.5,4604.5,2804,2855.5,0,0,1,0,0,1,0,1,0,0,1,7,5,1,7,8,8,1,2.875,2,4,1,0,0,9,1,0,5.5,3,5.25,0,1,1,1,3000,4000,600000,4000000,7000,36825,667,30000,65,73,-0.725504585,0,1,0,1,0,6,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1.732050808,9,9,9,9,2,28,21,20,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,39998,40030,6,3,5,12,1,0,1,0,2,1,0,9,9,4,5,3,5,5,3,3,4,1,1,1,0
1,6,0,0,0,19,0,6,0,0,0,0,0,1,3000,1000000,26246.4,20000,2163.5,1990,2804,3504,2163.5,1990,2804,3504,0,1.414213562,0,0,0,1,1,1,1,1,0,7,5,1,7,6,8,1,2.428571429,1,4.25,0,0,1,8,1,0,6.666666667,6.166666667,4.25,0,1,0,0,3000,4000,1000000,3000000,7000,36825,667,20000,90,15,0.373295099,0,1,0,0,1,5,5,5,1,0,0,1,0,0,0,0,1,0,0,1,2.236067977,1.414213562,7,7,9,9,2,68,19,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,37115,37127,1,3,5,14,0,1,1,1,3,1,0,9,6,5,4,4,6,6,2,4,3,1,1,2,0
1,6,0,0,0,19,1,9,1,1,0,0,1,0,2796.165,1200000,38385.36,20000,1455,2242.5,4333.5,3504,1455,2242.5,4333.5,3504,1,2.645751311,1,0,0,1,0,0,1,0,0,6,7,0,7,7,8,1,4,1,4.625,1,0,0,5,1,1,6,5.666666667,4.166666667,0,1,0,1,2796.165,4000,1200000,3000000,7000,38385.36,20000,30000,27,15,-0.198075285,0,1,0,1,0,4,3,4,1,0,0,0,0,1,0,1,0,0,0,1,2.645751311,1.732050808,5,5,5,5,2,73,21,19,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,26214,26236,2,4,3,12,1,1,1,1,2,1,1,9,8,3,4,6,6,6,5,2,5,1,1,2,0
1,6,0,0,0,20,1,7,0,1,0,1,0,1,3000,1000000,26246.4,1000,2163.5,1990,2804,1656,2163.5,1990,2804,1656,1,5.477225575,1,0,0,1,1,1,0,1,0,6,6,0,6,8,9,1,2.625,0,3.875,1,0,1,5.75,1,0,5,4,4.5,0,1,0,0,3000,4000,600000,1000000,7000,36825,667,1000,56,15,-1.092273334,0,0,0,1,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,5.477225575,1.732050808,6,4,5,8,2,39,21,20,1,1,2,1,0,0,0,1,0,0,0,1,0,1,0,1,32757,32779,2,4,4,14,0,1,0,1,2,1,0,7,8,4,3,5,4,3,5,3,4,1,1,1,0
1,6,0,0,0,20,1,8,0,0,1,0,0,0,3106.85,2000000,26246.4,10000,2825,2720.5,2804,2855.5,2825,2720.5,2804,2855.5,1,2,1,0,0,1,1,1,0,0,0,6,5,0,5,8,8,1,3.375,0,5.375,0,0,1,4,1,1,5.166666667,4.5,4.333333333,0,1,0,1,3000,3106.85,600000,3000000,7000,36825,10000,30000,68,15,0.580542107,0,1,0,1,0,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,5,1,5,5,2,61,20,21,0,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,21568,21599,5,4,5,14,0,1,0,1,2,1,1,8,8,3,6,6,7,6,5,6,4,1,1,2,0
1,6,0,0,0,21,0,9,0,0,1,0,0,1,4970.96,1500000,6561.6,25000,4418,2347,1466.5,3892,4418,2347,1466.5,3892,1,1,1,0,0,1,0,0,1,1,1,9,5,1,9,9,8,1,3.625,1,3.5,1,0,1,4.25,1,1,4.5,5.5,3.5,0,1,0,1,3000,4970.96,1500000,3000000,6561.6,36825,667,25000,82,15,-0.280236681,0,1,0,0,1,4,2,4,1,0,0,0,1,0,0,0,1,0,1,0,1,1.732050808,7,1,7,2,2,93,21,21,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,31895,31923,4,1,5,4,1,1,1,1,2,1,1,9,9,3,5,4,4,3,3,4,2,1,1,1,0
1,6,0,0,0,20,0,9,0,0,0,1,0,0,1553.425,4000000,2230.944,131,76.5,4604.5,101.5,226,76.5,4604.5,101.5,226,1,14.69693846,1,0,0,1,1,0,1,0,0,7,5,1,7,8,8,1,3.625,1,4.75,0,0,0,2.5,1,0,6.333333333,5.5,4.416666667,0,1,0,1,1553.425,4000,600000,4000000,2230.944,36825,131,30000,94,15,-0.183493906,0,1,0,1,0,8,4,2,0,0,1,1,0,0,1,0,0,0,1,0,14.69693846,1.732050808,3,1,4,2,2,82,20,21,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,28470,28491,4,3,5,12,1,1,1,1,2,1,0,9,9,5,5,4,6,6,2,5,5,1,1,1,0
1,6,0,0,0,20,0,9,1,0,1,1,1,1,4691.96487,500000,16404,35000,4320,1215,2206.5,4662.5,4320,1215,2206.5,4662.5,0,0,1,0,0,1,0,0,1,1,1,7,5,1,7,8,8,1,2.625,0,4.5,1,0,1,3,1,1,6,6.833333333,3.583333333,0,1,0,1,3000,4691.96487,600000,500000,7000,16404,667,35000,27,94,-0.438181169,1,1,0,1,0,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732050808,5,1,4,2,2,100,21,20,1,0,2,1,0,0,0,0,1,1,0,0,0,1,0,1,24878,24899,6,3,5,14,1,1,1,1,2,1,1,9,9,6,5,6,3,5,2,5,4,1,1,2,0
1,6,0,0,0,21,0,9,1,1,1,0,1,0,3088.2089,2000000,39369.6,200,2745,2720.5,4417.5,537,2745,2720.5,4417.5,537,0,2.449489743,0,0,0,1,1,0,1,0,0,6,8,0,8,10,8,1,3.142857143,1,5.375,1,0,0,3.5,1,0,6.5,7,3.75,0,1,0,1,3000,3088.2089,600000,3000000,7000,39369.6,200,30000,81,15,-0.082218421,0,1,0,0,1,8,2,5,1,0,0,0,1,0,1,0,0,0,1,0,2.236067977,2.449489743,5,2,5,2,2,100,21,21,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3054,3084,4,4,2,4,1,1,1,1,1,1,0,9,9,5,5,4,5,6,7,6,5,1,1,1,0
1,6,0,0,0,19,1,9,1,1,0,1,0,0,3000,2489262,26246.4,1000,2163.5,3051,2804,1656,2163.5,3051,2804,1656,0,0,1,0,0,1,0,1,0,1,0,2,5,1,2,9,8,1,3.125,1,5,1,0,0,2,1,0,7,2.833333333,6.083333333,0,1,0,0,3000,4000,600000,2489262,7000,36825,1000,30000,92,15,1.094807454,0,1,0,0,1,4,6,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1.732050808,5,1,1,1,2,4,21,19,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,46804,46833,3,8,5,12,1,0,1,0,2,1,0,9,8,3,6,6,6,7,5,3,4,1,1,2,0
1,6,0,0,0,21,0,9,1,1,0,0,0,0,2485.48,250000,3280.8,250,1011,287,665.5,708.5,1011,287,665.5,708.5,0,2,0,0,0,1,1,0,1,1,1,6,7,0,7,8,8,1,2.875,0,4.625,0,0,1,8.5,1,0,6.166666667,5.166666667,4.5,0,1,0,1,2485.48,4000,250000,3000000,3280.8,36825,250,30000,74,15,0.505348134,0,1,0,0,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,9,7,9,9,2,66,21,21,1,1,2,1,0,0,0,1,0,1,0,0,0,0,1,1,38943,38963,2,4,3,12,1,1,1,1,1,1,0,9,9,6,4,6,5,5,3,5,3,1,1,2,0
1,6,0,0,0,20,1,7,1,1,0,1,1,1,3000,2500000,22965.6,30000,2163.5,3132.5,2522.5,4287.5,2163.5,3132.5,2522.5,4287.5,1,1,1,0,0,1,0,0,1,0,0,2,5,1,2,8,8,1,4.25,1,4.625,1,0,1,5.5,1,1,5.5,2.166666667,5.666666667,0,1,0,1,3000,4000,600000,2500000,7000,22965.6,667,30000,66,15,-1.372385522,0,1,0,1,0,11,4,5,1,0,0,0,0,1,1,0,0,0,1,0,1,1.732050808,5,5,5,7,2,20,21,20,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,29746,29772,7,8,5,14,1,1,1,1,2,1,1,7,8,5,5,5,6,2,6,3,5,1,1,1,0
1,6,0,0,0,20,1,7,0,1,0,0,0,1,3000,800000,26246.4,20000,2163.5,1641.5,2804,3504,2163.5,1641.5,2804,3504,0,1.732050808,0,0,0,1,1,0,1,1,1,5,5,1,5,8,10,1,3.875,0,3.25,0,0,1,5,1,0,4.6,2.5,5.090909091,1,0,0,1,3000,4000,800000,3000000,7000,36825,667,20000,42,15,-0.015896704,0,0,0,1,0,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,1.732050808,5,5,5,5,2,40,20,21,1,1,2,1,0,0,0,1,0,1,0,0,0,1,0,1,35973,36003,4,5,5,4,1,1,1,1,3,1,0,7,8,3,3,3,5,5,2,2,3,1,1,1,0
1,6,0,0,0,20,0,9,1,1,0,0,0,0,3000,2000000,4921.2,300,2163.5,2720.5,1052.5,868.5,2163.5,2720.5,1052.5,868.5,1,1.732050808,1,0,0,1,1,1,0,0,0,5,5,1,5,6,8,1,3,1,4.125,0,0,0,5,1,0,6,2.333333333,5.833333333,0,1,0,1,3000,4000,2000000,3000000,4921.2,36825,300,30000,84,15,-0.628122174,0,1,0,1,0,7,2,2,1,0,0,1,0,0,0,0,1,0,0,1,1.732050808,1.732050808,6,6,5,3,2,0,20,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6824,6844,4,5,5,12,0,1,0,1,2,1,0,9,9,4,4,4,5,6,2,4,4,1,1,1,0
1,6,0,0,0,19,0,8,0,1,1,0,1,0,2485.48,1500000,22965.6,1000,1011,2347,2522.5,1656,1011,2347,2522.5,1656,1,3.872983346,0,0,0,1,1,1,0,1,1,5,5,1,5,5,8,1,2.875,1,3.875,0,0,1,4.25,1,1,5,4,4.5,0,1,0,1,3000,2485.48,1500000,3000000,7000,22965.6,1000,30000,85,15,-0.525840544,0,0,0,1,0,2,4,4,0,0,1,0,0,1,0,0,1,1,0,0,3.872983346,1.732050808,6,3,6,2,2,53,19,21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25198,25224,4,5,5,4,0,1,0,1,2,1,1,9,8,3,3,3,7,6,2,4,3,1,1,2,0
1,6,0,0,0,20,1,9,0,1,1,1,1,0,4970.96,3500000,39369.6,101,4418,4188.5,4417.5,13,4418,4188.5,4417.5,13,0,1,0,0,0,1,0,0,0,1,1,4,5,1,4,8,8,1,1.875,1,4.5,1,0,1,8.25,1,0,7,5.5,4.75,0,1,0,1,3000,4970.96,600000,3500000,7000,39369.6,101,30000,90,15,-0.183765516,0,0,0,1,0,4,4,5,1,0,0,1,0,0,0,0,1,0,1,0,2.236067977,1,9,6,9,9,2,78,21,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,43147,43168,4,6,5,14,1,1,1,0,1,1,0,9,8,3,4,5,6,4,5,4,5,1,1,1,0
1,6,0,0,0,20,1,9,0,1,0,0,0,1,3000,1000000,26246.4,8000,2163.5,1990,2804,2592.5,2163.5,1990,2804,2592.5,0,3.16227766,1,0,1,0,0,0,1,1,1,6,2,0,2,8,8,1,2.375,0,3.5,1,0,0,5.25,1,0,6.5,5.333333333,4.583333333,0,1,0,1,3000,4000,1000000,3000000,7000,36825,667,8000,78,15,-1.093236358,0,0,0,1,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,3.16227766,5,4,5,7,2,80,21,20,1,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,32287,32311,3,4,8,14,1,1,1,1,2,4,0,9,8,5,3,4,6,3,2,3,2,1,1,1,0
1,6,0,0,0,20,0,5,0,0,1,0,0,0,5592.33,2000000,26246.4,10000,5184.5,2720.5,2804,2855.5,5184.5,2720.5,2804,2855.5,0,0,1,0,1,0,0,0,1,1,1,6,4,0,4,9,8,1,2.5,1,4.5,0,0,1,5.5,1,0,6.5,7,3.75,0,1,0,1,3000,5592.33,600000,3000000,7000,36825,10000,30000,70,15,0.980415806,0,1,0,1,0,4,4,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1.732050808,7,5,8,2,2,100,20,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27287,27317,4,4,6,14,1,1,1,1,2,2,0,9,5,3,4,7,4,7,3,6,2,1,1,2,0
1,6,0,0,0,20,1,9,0,1,1,1,0,0,3261.57113,4556789,3684.3384,2354,2983,5090,806,2128,2983,5090,806,2128,0,0,0,0,0,1,1,0,1,1,1,7,5,1,7,9,8,1,3.25,1,4.75,0,0,1,3.5,1,1,4.666666667,3,4.833333333,0,1,0,1,3000,3261.57113,600000,4556789,3684.3384,36825,2354,30000,65,15,0.038995539,0,0,0,1,0,8,3,3,0,0,1,0,1,0,1,0,0,0,1,0,0,1.732050808,6,2,5,1,2,32,20,21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25740,25769,4,3,5,14,1,1,1,1,3,1,1,9,8,5,4,4,6,5,5,5,4,1,1,1,0
1,6,0,0,0,20,0,9,1,0,0,1,0,1,3000,4854632,26246.4,46000,2163.5,5189,2804,5420.5,2163.5,5189,2804,5420.5,1,1,0,0,0,1,0,0,1,1,0,8,5,1,8,8,9,1,3,0,4.75,0,0,0,5,1,0,6,6,4,0,1,0,0,3000,4000,600000,4854632,7000,36825,667,46000,50,15,-0.784702773,0,1,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.732050808,5,5,5,5,2,83,20,21,1,1,2,0,0,1,0,1,0,1,0,0,0,1,0,1,72953,72983,2,2,5,14,1,1,1,1,2,1,0,9,9,3,5,5,6,7,4,4,4,1,1,1,0
1,6,0,0,0,20,1,9,1,0,1,0,0,1,4598.138,390910,3543.264,10000,4300,854,779,2855.5,4300,854,779,2855.5,1,1.414213562,0,0,0,1,1,0,1,1,0,2,5,1,2,8,8,1,2.714285714,1,4.75,1,0,1,5,1,0,7,4.666666667,5.166666667,0,1,0,0,3000,4598.138,390910,3000000,3543.264,36825,667,10000,100,15,-1.078298986,1,1,0,1,0,6,2,4,1,0,0,0,0,1,1,0,0,0,1,0,1.414213562,1.732050808,6,6,5,3,2,61,21,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14924,14954,4,8,5,14,1,1,1,1,3,1,0,9,8,3,5,5,6,6,5,4,4,1,1,1,0
1,6,0,0,0,20,1,8,1,0,0,0,0,1,3000,3500000,20340.96,40000,2163.5,4188.5,2472,5018.5,2163.5,4188.5,2472,5018.5,1,3.16227766,0,0,0,1,1,0,1,1,1,6,3,0,3,7,8,1,2.5,1,5.625,1,0,1,8.25,1,0,7,6.833333333,4.083333333,0,1,0,1,3000,4000,3500000,3000000,20340.96,36825,667,40000,100,15,0.052219296,1,1,0,1,0,4,5,5,0,0,1,1,0,0,0,0,1,0,1,0,3.16227766,1.732050808,8,8,8,9,2,100,21,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18563,18586,2,4,7,12,1,1,1,1,3,1,0,8,8,6,6,6,6,6,6,5,4,1,1,1,0
1,6,0,0,0,20,0,9,0,0,0,1,1,1,3000,2000000,13877.784,10000,2163.5,2720.5,2027,2855.5,2163.5,2720.5,2027,2855.5,0,0,1,0,1,0,0,0,1,1,0,3,5,1,3,8,9,1,3.125,0,5.125,0,0,0,4.25,1,1,4.5,5.666666667,3.416666667,0,1,0,0,3000,4000,600000,2000000,7000,13877.784,667,10000,67,15,0.079811886,0,1,0,1,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,0,3,3,5,6,6,90,20,21,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,1,41670,41698,3,7,5,14,1,1,1,1,2,2,1,9,9,5,5,6,7,6,7,3,2,1,1,1,0
1,6,0,0,0,19,1,9,0,1,0,0,0,0,3000,2000000,26246.4,10000,2163.5,2720.5,2804,2855.5,2163.5,2720.5,2804,2855.5,0,0,1,0,0,1,0,0,1,0,0,3,5,1,3,8,11,1,2,0,3.125,1,0,1,8.75,1,0,5,3.166666667,4.916666667,0,1,0,1,3000,4000,600000,3000000,7000,36825,667,30000,58,15,0.95190637,0,0,0,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732050808,9,8,9,9,2,22,21,19,1,1,5,0,1,0,0,1,0,1,0,0,0,1,0,1,29480,29500,2,7,5,12,1,1,1,1,2,1,0,9,8,2,4,3,4,5,2,2,3,1,1,2,0
1,6,0,0,0,20,0,9,0,1,0,0,0,1,2982.576,300000,8202,26000,1582,566,1631,4040,1582,566,1631,4040,1,10,0,0,0,1,0,1,0,0,0,6,7,0,7,6,8,1,3,1,2.875,1,0,0,8.25,1,1,5.166666667,4.5,4.333333333,0,1,0,1,2982.576,4000,300000,3000000,8202,36825,667,26000,54,15,-0.314392749,0,0,0,0,0,4,1,4,0,0,1,0,1,0,0,0,1,0,0,1,10,1.732050808,9,7,9,8,2,67,21,20,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10268,10296,4,4,3,12,1,0,1,0,3,1,1,9,9,3,1,2,5,2,5,3,2,1,1,1,0
1,6,0,0,0,21,1,7,1,1,0,0,0,0,3000,2000000,9842.4,2500,2163.5,2720.5,1686.5,2147,2163.5,2720.5,1686.5,2147,0,2.645751311,0,0,0,1,0,0,1,0,0,3,5,1,3,8,9,1,2.375,0,4.75,0,0,1,3.5,1,1,3.333333333,4.666666667,3.333333333,0,1,0,1,3000,4000,600000,3000000,9842.4,36825,2500,30000,21,15,0.07051996,0,1,0,0,1,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,2.645751311,5,2,4,3,2,65,21,21,0,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,8979,9009,7,7,5,4,1,1,1,1,3,1,1,7,8,6,3,3,6,4,7,4,5,1,1,1,0
1,6,0,0,0,20,1,5,1,0,0,0,0,0,3000,500000,26246.4,101,2163.5,1215,2804,13,2163.5,1215,2804,13,1,3.464101615,0,0,0,1,0,1,0,1,0,5,5,1,5,8,8,1,2.25,0,4.75,0,0,0,2.75,1,0,6.333333333,4.333333333,5,0,1,0,0,3000,4000,500000,3000000,7000,36825,101,30000,83,15,0.46501593,1,1,0,1,0,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3.464101615,1.732050808,4,1,4,2,2,52,20,21,1,1,5,0,1,0,1,0,0,1,0,0,0,0,1,1,26562,26590,4,5,5,4,1,0,1,0,1,1,0,5,8,3,4,6,5,5,5,6,4,1,1,2,0
1,6,0,0,0,21,0,1,1,1,0,1,0,0,1553.425,4500000,26246.4,10000,76.5,4972,2804,2855.5,76.5,4972,2804,2855.5,0,1,0,0,0,1,0,0,1,1,1,6,9,0,9,8,8,1,2.25,1,4,1,0,1,3,1,1,3,7,2,0,1,0,1,1553.425,4000,600000,4500000,7000,36825,667,30000,6,15,0.84461186,0,1,0,0,1,7,5,5,1,0,0,1,0,0,0,0,1,0,1,0,2.236067977,1,9,1,1,1,2,97,21,21,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,44246,44276,3,4,1,12,1,1,1,1,4,1,1,9,1,3,3,5,5,4,4,4,4,1,1,1,0
1,6,0,0,0,20,1,9,0,1,0,1,0,1,1739.836,450000,2007.8496,30000,201.5,1024.5,9,4287.5,201.5,1024.5,9,4287.5,0,1.414213562,1,0,0,1,0,0,1,0,0,6,8,0,8,9,8,1,2.375,1,2.875,0,0,0,8.75,1,1,2.666666667,5.166666667,2.75,0,1,0,1,1739.836,4000,600000,450000,2007.8496,36825,667,30000,30,15,0.52378855,0,0,0,1,0,1,6,6,0,1,0,0,0,1,1,0,0,0,1,0,2.236067977,1.414213562,9,8,9,9,2,72,20,21,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,51049,51080,3,4,2,12,1,1,1,1,2,1,1,9,8,1,5,5,6,2,1,2,1,1,1,2,0
1,6,0,0,0,20,1,8,0,0,0,0,0,1,2174.795,2000000,8202,35000,814.5,2720.5,1631,4662.5,814.5,2720.5,1631,4662.5,0,2,1,0,0,1,1,0,1,1,1,6,5,0,5,8,8,1,3.25,1,4.75,1,0,1,4.5,1,1,3.333333333,5.833333333,2.75,0,1,0,1,2174.795,4000,2000000,3000000,8202,36825,667,35000,26,15,-0.417801328,0,1,0,0,1,8,3,5,1,0,0,0,1,0,1,0,0,0,0,1,2.236067977,1.732050808,7,2,6,3,2,82,21,20,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,42875,42903,5,4,5,12,1,1,1,1,2,1,1,8,8,5,6,5,6,4,5,4,3,1,1,1,0
