,expgender,separatedornot_nobarriers,separatedornot_other,separatedornot_separaterooms,age,sunkgroup,sunkDV,gainlossgroup,gainlossDV,anch1group,anch2group,anch3group,anch4group,anchoring1,anchoring2,anchoring3,anchoring4,Ranchori,RAN001,RAN002,RAN003,Ranch1,Ranch2,Ranch3,Ranch4,gambfalgroup,gambfalDV,scalesgroup,scalesreca,scalesrecb,scales,reciprocitygroup,reciprocityother,reciprocityus,allowedforbiddenGroup,allowedforbidden,quotearec,quotebrec,quoteGroup,quote,totalflagestimations,totalnoflagtimeestimations,flagfilter,flagdv,flagGroup,Sysjust,MoneyGroup,moneyfilter,ContactGroup,Imagineddv,IATfilter,partgender,IATexpart,IATexpmath,IATexp.overall,totexpmissed,IATEXPfilter,allowedforbiddena,allowedforbiddenb,anchoring1a,anchoring1b,anchoring2a,anchoring2b,anchoring3a,anchoring3b,anchoring4a,anchoring4b,artwarm,d_donotuse,diseaseframinga,diseaseframingb,ethnicity_X1,ethnicity_X2,ethnicity_X3,flagsupplement1,flagsupplement2,flagsupplement3,flagtimeestimate1_Afternoon,flagtimeestimate1_Evening,flagtimeestimate1_Morning,flagtimeestimate2_Afternoon,flagtimeestimate2_Evening,flagtimeestimate2_Morning,flagtimeestimate3_Afternoon,flagtimeestimate3_Evening,flagtimeestimate3_Morning,flagtimeestimate4_Afternoon,flagtimeestimate4_Evening,flagtimeestimate4_Morning,gamblerfallacya,gamblerfallacyb,imaginedexplicit1,imaginedexplicit2,imaginedexplicit3,imaginedexplicit4,major,mathwarm,moneyagea,moneyageb,moneygendera,moneygenderb,noflagtimeestimate1_Afternoon,noflagtimeestimate1_Evening,noflagtimeestimate1_Morning,noflagtimeestimate2_Afternoon,noflagtimeestimate2_Evening,noflagtimeestimate2_Morning,noflagtimeestimate3_Afternoon,noflagtimeestimate3_Evening,noflagtimeestimate3_Morning,noflagtimeestimate4_Afternoon,noflagtimeestimate4_Evening,noflagtimeestimate4_Morning,omdimc3,omdimc3rt,omdimc3trt,politicalid,quotea,quoteb,reciprocityothera,reciprocityotherb,reciprocityusa,reciprocityusb,scalesa,scalesb,sex,sunkcosta,sunkcostb,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,us_or_international,lab_or_online,order,iat_exclude
177,1.0,0,0,1,19.0,1,9.0,1,1.0,1,0,0,0,3106.85,500000.0,4265.04,1500.0,2825.0,1215.0,979.0,1938.5,2825.0,1215.0,979.0,1938.5,1,1.4142135619999998,1,N,0.0,1.0,0,0.0,1.0,1,1.0,6.0,N,1,6.0,N,6.0,1,2.875,0,2.5,1,0,1,4.0,1,1.0,4.833333333,2.833333333,5.0,0,1,N,1.0,N,3106.85,500000.0,N,4265.04,N,1500.0,N,90.0,-0.573088618,0.0,N,0,0,0,5.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1.4142135619999998,N,5.0,3.0,5.0,3.0,10.0,10.0,N,19.0,N,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1.0,38849.0,45227.0,2.0,4.0,N,N,1.0,N,1.0,N,1.0,1.0,9.0,N,1.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,1,1,1.0,0
178,1.0,0,0,1,21.0,1,9.0,0,0.0,0,0,0,0,1926.247,N,3280.8,1000.0,392.0,N,665.5,1656.0,392.0,N,665.5,1656.0,0,2.449489743,0,0.0,N,1.0,0,1.0,0.0,0,0.0,7.0,N,1,7.0,N,8.0,1,3.375,0,3.125,1,0,1,3.0,1,1.0,4.166666667,6.0,3.083333333,0,1,0.0,N,1926.247,N,N,N,3280.8,N,1000.0,N,10.0,0.7569726840000001,N,1.0,0,0,0,7.0,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,N,2.449489743,5.0,1.0,5.0,1.0,7.0,81.0,N,21.0,N,0.0,1,0,0,0,1,0,0,0,1,1,0,0,1.0,44301.0,44457.0,6.0,3.0,N,N,0.0,N,0.0,3.0,N,1.0,9.0,N,4.0,1.0,3.0,2.0,3.0,6.0,1.0,5.0,1,1,1.0,0
179,1.0,0,0,1,22.0,0,4.0,1,1.0,1,1,1,1,1864.11,4500000.0,42322.32,45000.0,325.0,4972.0,5023.0,5307.5,325.0,4972.0,5023.0,5307.5,0,7.874007874,0,0.0,N,1.0,1,0.0,1.0,1,1.0,N,3.0,0,3.0,N,8.0,1,3.25,0,4.5,1,0,1,4.25,1,1.0,6.833333333,5.666666667,4.583333333,0,1,N,1.0,N,1864.11,N,4500000.0,N,42322.32,N,45000.0,80.0,0.43555421899999996,0.0,N,0,0,0,7.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,N,7.874007874,4.0,3.0,3.0,7.0,6.0,76.0,N,22.0,N,0.0,1,0,0,0,0,1,1,0,0,0,1,0,1.0,55734.0,55902.0,2.0,N,7.0,1.0,N,1.0,N,1.0,N,1.0,N,4.0,4.0,3.0,6.0,5.0,5.0,3.0,6.0,4.0,1,1,2.0,0
180,0.0,0,0,1,20.0,1,9.0,1,1.0,1,0,0,0,5592.33,N,N,N,5184.5,N,N,N,5184.5,N,N,N,0,1.732050808,0,0.0,N,1.0,1,1.0,0.0,1,1.0,4.0,N,1,4.0,9.0,N,1,2.625,1,4.25,0,0,0,1.5,1,0.0,6.166666667,2.833333333,5.666666667,0,1,N,1.0,N,5592.33,N,N,N,N,N,N,100.0,-0.486988407,0.0,N,0,0,0,1.0,3.0,4.0,0,1,0,0,0,1,1,0,0,0,1,0,N,1.732050808,1.0,1.0,3.0,1.0,13.0,24.0,20.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39876.0,40050.0,1.0,6.0,N,0.0,N,0.0,N,1.0,N,0.0,9.0,N,3.0,2.0,3.0,5.0,6.0,3.0,5.0,7.0,1,1,1.0,0
181,0.0,0,0,1,20.0,1,9.0,1,1.0,0,1,0,0,N,4000000.0,3280.8,125.0,N,4604.5,665.5,189.5,N,4604.5,665.5,189.5,1,2.0,1,N,1.0,0.0,0,0.0,1.0,0,0.0,5.0,N,1,5.0,6.0,N,1,2.625,1,3.5,1,0,0,4.75,1,0.0,5.0,4.666666667,4.166666667,0,1,0.0,N,N,N,N,4000000.0,3280.8,N,125.0,N,100.0,-0.110422294,0.0,N,0,0,0,2.0,4.0,7.0,1,0,0,0,0,1,0,0,1,1,0,0,2.0,N,5.0,2.0,6.0,6.0,10.0,28.0,N,20.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35107.0,35279.0,2.0,5.0,N,N,1.0,N,1.0,N,3.0,0.0,9.0,N,2.0,3.0,5.0,5.0,5.0,1.0,4.0,3.0,1,1,2.0,0
182,0.0,0,0,1,23.0,1,9.0,1,0.0,0,1,0,1,1770.9045,3000000.0,16404.0,1200.0,221.0,3637.5,2206.5,1880.5,221.0,3637.5,2206.5,1880.5,0,N,1,N,0.0,1.0,0,1.0,0.0,0,0.0,7.0,N,1,7.0,N,7.0,1,2.875,0,4.0,0,0,0,4.5,0,N,6.166666667,4.166666667,5.0,0,0,0.0,N,1770.9045,N,N,3000000.0,16404.0,N,N,1200.0,71.0,N,1.0,N,0,0,0,4.0,4.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,5.0,2.0,5.0,6.0,3.0,75.0,23.0,N,0.0,N,1,0,0,0,0,1,0,0,1,0,1,0,0.0,55839.0,56013.0,2.0,3.0,N,N,0.0,N,0.0,N,1.0,1.0,9.0,N,5.0,3.0,2.0,5.0,5.0,5.0,4.0,3.0,1,1,1.0,1
183,0.0,0,0,1,19.0,1,7.0,1,1.0,1,0,0,1,3106.85,N,19684.8,40000.0,2825.0,N,2309.5,5018.5,2825.0,N,2309.5,5018.5,1,2.236067977,0,0.0,N,1.0,0,0.0,1.0,1,0.0,N,5.0,0,5.0,5.0,N,1,2.25,1,2.5,1,0,0,6.0,1,0.0,6.5,4.333333333,5.083333333,0,1,N,0.0,N,3106.85,N,N,19684.8,N,N,40000.0,90.0,-0.24836318100000002,0.0,N,0,0,0,7.0,4.0,4.0,0,0,1,1,0,0,0,0,1,0,0,1,2.236067977,N,4.0,6.0,7.0,7.0,10.0,56.0,N,19.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30579.0,30756.0,4.0,N,5.0,N,1.0,N,1.0,2.0,N,0.0,7.0,N,3.0,2.0,2.0,5.0,1.0,1.0,4.0,2.0,1,1,1.0,0
184,1.0,0,0,1,23.0,1,1.0,1,1.0,0,0,0,0,1864.11,200400.0,2624.64,N,325.0,26.5,374.0,N,325.0,26.5,374.0,N,0,N,1,N,1.0,0.0,1,0.0,1.0,0,0.0,6.0,N,1,6.0,N,7.0,1,2.625,0,4.125,0,0,0,5.5,1,0.0,6.0,4.333333333,4.833333333,0,1,0.0,N,1864.11,N,200400.0,N,2624.64,N,N,N,78.0,0.540810191,0.0,N,0,0,0,6.0,4.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,5.0,3.0,7.0,7.0,6.0,79.0,23.0,N,1.0,N,1,0,0,0,0,1,0,0,1,0,1,0,1.0,41956.0,42140.0,4.0,4.0,N,1.0,N,1.0,N,N,5.0,0.0,1.0,N,5.0,4.0,5.0,3.0,4.0,5.0,2.0,5.0,1,1,1.0,0
185,1.0,0,0,1,17.0,0,1.0,1,0.0,0,0,0,0,2485.48,500000.0,N,1000.0,1011.0,1215.0,N,1656.0,1011.0,1215.0,N,1656.0,0,1.732050808,1,N,0.0,1.0,1,0.0,1.0,1,1.0,5.0,N,1,5.0,9.0,N,1,3.125,1,2.125,1,0,0,6.25,0,N,6.666666667,2.833333333,5.916666667,0,0,N,1.0,2485.48,N,500000.0,N,N,N,1000.0,N,95.0,-0.20811637100000002,1.0,N,0,0,0,10.0,4.0,4.0,0,0,1,0,1,0,1,0,0,0,1,0,N,1.732050808,4.0,5.0,9.0,7.0,13.0,24.0,N,17.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,71677.0,71694.0,4.0,5.0,N,1.0,N,1.0,N,N,1.0,0.0,N,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,1,1,2.0,1
186,1.0,0,0,1,23.0,1,9.0,1,1.0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,0,1.0,1,N,0.0,1.0,1,0.0,1.0,0,0.0,5.0,N,1,5.0,7.0,N,1,2.0,1,2.25,0,0,1,7.0,1,1.0,6.5,3.166666667,5.666666667,0,1,0.0,N,N,N,N,N,N,N,N,N,100.0,0.897846348,0.0,N,0,0,0,5.0,4.0,4.0,0,0,1,1,0,0,0,0,1,0,1,0,N,1.0,5.0,9.0,5.0,9.0,4.0,8.0,23.0,N,0.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,33005.0,33196.0,4.0,5.0,N,1.0,N,1.0,N,N,1.0,1.0,9.0,N,3.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,1,1,2.0,0
187,1.0,0,0,1,21.0,0,8.0,1,0.0,0,0,0,1,2236.9320000000002,N,5905.44,15000.0,870.0,N,1348.5,3222.5,870.0,N,1348.5,3222.5,0,N,1,N,0.0,1.0,0,0.0,0.0,0,0.0,5.0,N,1,5.0,7.0,N,1,2.875,1,2.625,0,0,0,7.5,1,0.0,6.5,2.333333333,6.083333333,0,1,0.0,N,2236.9320000000002,N,N,N,5905.44,N,N,15000.0,100.0,-0.178734425,1.0,N,0,0,0,6.0,3.0,6.0,1,0,0,1,0,0,0,0,1,1,0,0,N,N,8.0,7.0,8.0,7.0,6.0,32.0,21.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,57965.0,58149.0,N,5.0,N,N,1.0,N,0.0,N,1.0,0.0,N,8.0,1.0,1.0,2.0,5.0,4.0,2.0,5.0,1.0,1,1,1.0,0
188,1.0,0,0,1,22.0,0,1.0,0,0.0,1,0,1,1,4349.59,630000.0,16404.0,3000.0,4018.5,1472.0,2206.5,2204.0,4018.5,1472.0,2206.5,2204.0,1,1.4142135619999998,0,0.0,N,1.0,1,1.0,0.0,0,0.0,5.0,N,1,5.0,N,6.0,1,2.75,0,2.625,0,0,0,2.0,1,0.0,6.166666667,3.0,5.583333333,0,1,0.0,N,N,4349.59,630000.0,N,N,16404.0,N,3000.0,90.0,-0.819571081,N,1.0,0,0,0,3.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1.4142135619999998,N,1.0,1.0,3.0,3.0,1.0,70.0,N,N,1.0,N,0,0,1,1,0,0,0,0,1,1,0,0,1.0,15717.0,15890.0,4.0,5.0,N,0.0,N,0.0,N,1.0,N,0.0,N,1.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,1,1,1.0,0
189,1.0,0,0,1,19.0,0,5.0,1,1.0,1,0,0,1,5592.33,1000000.0,13123.2,30000.0,5184.5,1990.0,2015.0,4287.5,5184.5,1990.0,2015.0,4287.5,0,2.236067977,1,N,1.0,0.0,0,0.0,1.0,0,0.0,8.0,N,1,8.0,6.0,N,1,1.75,1,3.0,0,0,0,6.0,1,0.0,6.833333333,5.333333333,4.75,0,1,0.0,N,N,5592.33,1000000.0,N,13123.2,N,N,30000.0,100.0,-0.318049509,0.0,N,0,0,0,7.0,4.0,7.0,1,0,0,0,0,1,0,0,1,1,0,0,N,2.236067977,7.0,5.0,7.0,5.0,10.0,73.0,19.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,40080.0,40262.0,4.0,2.0,N,N,1.0,N,1.0,N,2.0,0.0,N,5.0,2.0,2.0,3.0,4.0,3.0,2.0,5.0,3.0,1,1,1.0,0
190,1.0,0,0,1,18.0,0,9.0,1,1.0,0,0,1,0,3479.672,N,39041.52,N,3060.0,N,4400.5,N,3060.0,N,4400.5,N,0,0.0,0,0.0,N,1.0,1,0.0,1.0,0,0.0,N,4.0,0,4.0,N,8.0,1,3.625,0,3.875,0,0,0,7.0,1,0.0,6.333333333,6.333333333,4.0,0,1,0.0,N,3479.672,N,N,N,N,39041.52,N,N,89.0,0.046186005999999995,0.0,N,0,0,0,7.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,N,5.0,7.0,7.0,9.0,6.0,84.0,18.0,N,1.0,N,0,0,1,1,0,0,1,0,0,0,1,0,1.0,42439.0,42454.0,6.0,N,6.0,1.0,N,1.0,N,1.0,N,0.0,N,9.0,3.0,2.0,7.0,6.0,3.0,3.0,5.0,2.0,1,1,2.0,0
191,0.0,0,0,1,17.0,1,1.0,0,1.0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,1,1.4142135619999998,1,N,0.0,1.0,0,0.0,1.0,0,0.0,N,7.0,0,7.0,N,6.0,1,3.0,0,3.125,1,1,0,5.0,1,0.0,6.666666667,3.0,5.833333333,0,1,0.0,N,N,N,N,N,N,N,N,N,100.0,0.489020766,N,0.0,0,0,0,2.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1.4142135619999998,N,6.0,3.0,7.0,4.0,13.0,14.0,N,17.0,N,1.0,0,0,1,1,0,0,0,0,1,1,0,0,1.0,53310.0,53482.0,3.0,N,3.0,N,1.0,N,1.0,N,1.0,0.0,1.0,N,3.0,1.0,5.0,3.0,5.0,1.0,5.0,2.0,1,1,2.0,0
192,1.0,0,0,1,19.0,1,9.0,0,0.0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,1,2.236067977,1,N,1.0,0.0,1,0.0,0.0,0,0.0,N,8.0,0,8.0,N,7.0,1,3.625,0,3.0,1,0,1,4.25,1,0.0,6.0,3.5,5.25,0,1,0.0,N,N,N,N,N,N,N,N,N,86.0,-0.839434896,N,1.0,0,0,0,7.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.236067977,N,2.0,4.0,8.0,3.0,8.0,19.0,N,19.0,N,1.0,1,0,0,0,0,1,0,0,1,0,1,0,1.0,39501.0,39668.0,4.0,N,2.0,1.0,N,0.0,N,N,2.0,0.0,9.0,N,1.0,1.0,6.0,4.0,4.0,3.0,4.0,1.0,1,1,1.0,0
193,0.0,0,0,1,23.0,1,8.0,0,1.0,0,0,0,0,N,N,N,500.0,N,N,N,1196.5,N,N,N,1196.5,0,0.0,0,0.0,N,1.0,1,0.0,1.0,1,1.0,9.0,N,1,9.0,N,7.0,1,3.125,0,2.5,1,1,0,2.25,1,1.0,5.166666667,3.833333333,4.666666667,0,1,N,1.0,N,N,N,N,N,N,500.0,N,52.0,0.163194224,N,0.0,0,0,0,1.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,N,0.0,3.0,2.0,3.0,1.0,8.0,44.0,N,23.0,N,0.0,0,0,1,1,0,0,0,0,1,0,1,0,1.0,64357.0,64530.0,4.0,1.0,N,1.0,N,1.0,N,4.0,N,1.0,8.0,N,3.0,1.0,2.0,4.0,5.0,1.0,3.0,1.0,1,1,1.0,0
194,0.0,0,0,1,20.0,0,9.0,0,1.0,0,0,0,0,N,2000000.0,26246.4,30000.0,N,2720.5,2804.0,4287.5,N,2720.5,2804.0,4287.5,0,1.732050808,0,0.0,N,1.0,0,1.0,1.0,1,1.0,8.0,N,1,8.0,7.0,N,1,4.25,1,3.25,1,0,1,3.75,1,1.0,4.666666667,4.0,4.333333333,0,1,N,1.0,N,N,2000000.0,N,26246.4,N,30000.0,N,55.0,-0.346258656,N,0.0,0,0,0,1.0,2.0,7.0,1,0,0,0,0,1,0,0,1,0,1,0,N,1.732050808,3.0,2.0,8.0,2.0,2.0,56.0,N,20.0,N,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,69426.0,69618.0,5.0,2.0,N,N,0.0,N,1.0,1.0,N,1.0,N,9.0,2.0,1.0,5.0,5.0,4.0,5.0,2.0,2.0,1,1,1.0,0
195,0.0,0,0,1,19.0,0,9.0,1,1.0,0,1,0,0,N,4600000.0,2296.56,N,N,5101.5,117.0,N,N,5101.5,117.0,N,1,1.0,0,0.0,N,1.0,0,0.0,1.0,1,1.0,9.0,N,1,9.0,7.0,N,1,2.625,1,3.0,0,0,0,3.0,1,0.0,5.5,5.5,4.0,0,1,N,1.0,N,N,N,4600000.0,2296.56,N,N,N,89.0,-0.09479937599999999,0.0,N,0,0,0,2.0,1.0,7.0,0,0,1,1,0,0,0,0,1,0,1,0,1.0,N,4.0,2.0,4.0,2.0,2.0,64.0,19.0,N,1.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,31882.0,32058.0,4.0,1.0,N,N,1.0,N,1.0,1.0,N,0.0,N,9.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,1.0,1,1,1.0,0
196,1.0,0,0,1,23.0,0,9.0,0,0.0,0,0,0,0,N,N,2624.64,N,N,N,374.0,N,N,N,374.0,N,0,1.0,1,N,1.0,0.0,1,0.0,1.0,0,0.0,N,9.0,0,9.0,9.0,N,1,4.0,1,2.375,1,0,0,6.0,1,1.0,7.0,3.333333333,5.833333333,0,1,0.0,N,N,N,N,N,2624.64,N,N,N,93.0,0.887118588,N,1.0,0,0,0,4.0,4.0,7.0,0,0,1,0,1,0,1,0,0,0,1,0,N,1.0,7.0,5.0,9.0,3.0,10.0,39.0,N,23.0,N,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,24887.0,25165.0,4.0,N,1.0,1.0,N,1.0,N,N,2.0,1.0,N,9.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1,1,2.0,0
197,0.0,0,0,1,20.0,1,9.0,0,0.0,1,1,1,1,4349.59,4000000.0,39369.6,30000.0,4018.5,4604.5,4417.5,4287.5,4018.5,4604.5,4417.5,4287.5,1,5.477225575,1,N,1.0,0.0,0,0.0,1.0,0,0.0,5.0,N,1,5.0,N,8.0,1,2.5,0,3.5,0,0,1,2.0,1,0.0,4.666666667,3.833333333,4.416666667,0,1,0.0,N,N,4349.59,N,4000000.0,N,39369.6,N,30000.0,55.0,-0.9711638579999999,N,1.0,0,0,0,5.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5.477225575,N,1.0,1.0,3.0,3.0,10.0,53.0,20.0,N,1.0,N,1,0,0,0,0,1,1,0,0,0,1,0,1.0,51467.0,51659.0,4.0,5.0,N,N,1.0,N,1.0,N,6.0,0.0,9.0,N,3.0,1.0,5.0,5.0,3.0,3.0,5.0,3.0,1,1,1.0,0
198,1.0,0,0,1,17.0,1,9.0,1,1.0,0,0,0,0,1864.11,N,29448.4608,40000.0,325.0,N,3373.0,5018.5,325.0,N,3373.0,5018.5,1,1.0,1,N,0.0,1.0,1,0.0,0.0,1,0.0,9.0,N,1,9.0,N,6.0,1,6.25,0,2.5,0,0,0,1.0,1,1.0,4.0,4.333333333,3.833333333,0,1,N,0.0,1864.11,N,N,N,29448.4608,N,40000.0,N,13.0,-0.567222121,0.0,N,0,0,0,11.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,N,1.0,1.0,1.0,1.0,11.0,70.0,17.0,N,0.0,N,1,0,0,0,0,1,0,0,1,1,0,0,1.0,39301.0,39473.0,7.0,1.0,N,1.0,N,0.0,N,N,1.0,1.0,9.0,N,3.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,1,1,2.0,0
199,0.0,0,0,1,18.0,0,2.0,1,0.0,1,0,0,0,3106.85,N,28871.04,103.0,2825.0,N,3085.0,33.0,2825.0,N,3085.0,33.0,1,3.16227766,0,0.0,N,1.0,1,0.0,1.0,0,1.0,5.0,N,1,5.0,8.0,N,1,3.375,1,3.25,0,0,0,3.0,1,1.0,5.666666667,5.0,4.333333333,0,1,1.0,N,N,3106.85,N,N,28871.04,N,103.0,N,72.0,-0.620359471,1.0,N,0,0,0,1.0,4.0,4.0,0,0,1,1,0,0,1,0,0,0,1,0,3.16227766,N,5.0,1.0,5.0,1.0,8.0,61.0,18.0,N,0.0,N,0,0,0,0,0,0,0,0,0,0,0,0,1.0,45487.0,45652.0,4.0,5.0,N,1.0,N,1.0,N,2.0,N,1.0,N,2.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,1,1,1.0,0
200,0.0,0,0,1,28.0,0,1.0,0,1.0,0,1,0,1,N,4999999.0,N,49000.0,N,5271.0,N,5546.0,N,5271.0,N,5546.0,0,1.732050808,1,N,N,N,0,0.0,1.0,0,0.0,4.0,N,1,4.0,N,9.0,1,3.875,0,3.125,0,0,1,4.75,1,0.0,6.0,6.333333333,3.833333333,0,1,0.0,N,N,N,N,4999999.0,N,N,N,49000.0,96.0,0.17890374899999997,N,0.0,0,0,0,2.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,N,1.732050808,4.0,5.0,6.0,4.0,13.0,100.0,28.0,N,1.0,N,0,0,1,0,1,0,1,0,0,0,1,0,1.0,85655.0,85823.0,4.0,6.0,N,N,1.0,N,1.0,N,N,0.0,N,1.0,3.0,1.0,2.0,4.0,6.0,3.0,5.0,1.0,1,1,2.0,0
201,1.0,0,0,1,18.0,0,8.0,0,1.0,0,0,0,0,2796.165,250000.0,8021.556,109.0,1455.0,287.0,1622.0,63.5,1455.0,287.0,1622.0,63.5,0,2.236067977,0,0.0,N,1.0,1,0.0,0.0,1,1.0,2.0,N,1,2.0,N,8.0,1,2.125,0,3.875,1,0,1,5.25,1,0.0,5.833333333,7.0,3.416666667,0,1,N,1.0,2796.165,N,250000.0,N,8021.556,N,109.0,N,97.0,0.21143762100000002,N,0.0,0,0,0,6.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,N,2.236067977,5.0,4.0,6.0,6.0,6.0,100.0,N,18.0,N,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0.0,82885.0,82899.0,4.0,8.0,N,1.0,N,0.0,N,3.0,N,0.0,N,8.0,2.0,1.0,7.0,4.0,6.0,2.0,7.0,2.0,1,1,1.0,0
202,1.0,0,0,1,17.0,1,6.0,0,1.0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,0,2.828427125,0,0.0,N,1.0,1,1.0,0.0,0,0.0,N,4.0,0,4.0,N,8.0,1,2.375,0,2.625,0,0,1,3.25,1,1.0,6.333333333,2.833333333,5.75,0,1,0.0,N,N,N,N,N,N,N,N,N,74.0,0.652127467,N,0.0,0,0,0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,N,2.828427125,3.0,3.0,2.0,5.0,2.0,14.0,18.0,N,0.0,N,1,0,0,0,0,1,1,0,0,0,1,0,1.0,46834.0,47006.0,4.0,N,6.0,0.0,N,0.0,N,3.0,N,1.0,6.0,N,3.0,1.0,1.0,3.0,5.0,1.0,4.0,3.0,1,1,2.0,0
203,1.0,0,0,1,16.0,0,9.0,1,0.0,0,0,0,1,1864.11,N,N,49000.0,325.0,N,N,5546.0,325.0,N,N,5546.0,1,22.36067977,0,0.0,N,1.0,1,0.0,1.0,1,1.0,7.0,N,1,7.0,8.0,N,1,3.875,1,3.5,1,1,1,6.5,1,0.0,6.166666667,6.0,4.083333333,0,1,N,1.0,1864.11,N,N,N,N,N,N,49000.0,67.0,-0.587305968,1.0,N,0,0,0,7.0,2.0,7.0,0,0,1,1,0,0,1,0,0,0,1,0,22.36067977,N,5.0,6.0,8.0,7.0,6.0,93.0,N,16.0,N,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18385.0,18558.0,6.0,3.0,N,1.0,N,1.0,N,4.0,N,0.0,N,9.0,4.0,1.0,3.0,6.0,3.0,3.0,3.0,5.0,1,1,1.0,0
204,1.0,0,0,0,22.0,0,7.0,0,1.0,0,1,0,1,N,4000000.0,28871.04,20000.0,N,4604.5,3085.0,3504.0,N,4604.5,3085.0,3504.0,0,N,1,N,0.0,1.0,1,0.0,1.0,0,0.0,N,8.0,0,8.0,N,9.0,1,2.75,0,4.625,1,0,1,5.25,1,1.0,5.5,4.333333333,4.583333333,0,1,0.0,N,N,N,N,4000000.0,28871.04,N,N,20000.0,72.0,0.97678057,N,0.0,0,0,0,4.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,5.0,3.0,6.0,7.0,10.0,54.0,N,22.0,N,0.0,1,0,0,0,1,0,0,0,1,0,1,0,1.0,58344.0,58344.0,5.0,N,2.0,1.0,N,1.0,N,N,1.0,1.0,N,7.0,5.0,5.0,5.0,3.0,3.0,4.0,6.0,6.0,1,1,2.0,0
205,1.0,0,0,0,21.0,0,9.0,1,0.0,0,0,1,0,2114.5221100000003,1200000.0,26574.48,N,792.0,2242.5,2851.0,N,792.0,2242.5,2851.0,N,0,1.0,1,N,0.0,1.0,1,0.0,1.0,1,1.0,2.0,N,1,2.0,N,9.0,1,3.25,0,4.125,1,0,1,5.5,1,0.0,6.0,3.166666667,5.416666667,0,1,N,1.0,2114.5221100000003,N,1200000.0,N,N,26574.48,N,N,100.0,0.920338875,1.0,N,0,0,0,4.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,N,1.0,6.0,4.0,5.0,7.0,10.0,41.0,N,21.0,N,1.0,0,1,0,0,1,0,1,0,0,0,0,1,1.0,41815.0,41815.0,4.0,8.0,N,1.0,N,1.0,N,N,1.0,0.0,N,9.0,3.0,5.0,2.0,5.0,3.0,6.0,7.0,2.0,1,1,2.0,0
